cityId,cityName,neighborhoodId,neighborhoodName
2550,גדרה,65210599,גבעת העיריות
2550,גדרה,65210600,הפועלים
2550,גדרה,65210601,כפר אוריאל
2550,גדרה,65210602, 
2550,גדרה,65210603,עמק הנשר
2550,גדרה,65211078,קטורה
2550,גדרה,65211079,נווה משה
2550,גדרה,65211108,נווה שולמית
2550,גדרה,65211109,גבעת אביב
2550,גדרה,65211110,נווה ציון
2550,גדרה,65211111,נווה שלמה
2550,גדרה,65211112,אזורי גדרה
2550,גדרה,65211113,רשפים
2550,גדרה,65211114,גדרה הצעירה
2550,גדרה,65211115,אחוזת גדרה
2550,גדרה,65211116,אמירי גן
2550,גדרה,65211117,נופש
2550,גדרה,65211118,המושבה הגרמנית
2550,גדרה,65211119,המושבה
