cityId,cityName,neighborhoodId,neighborhoodName,area
2560,ערד,65210095,מרכז מסחרי א,מרכז ומסחר
2560,ערד,65210096,מעוף,מרכז ומסחר
2560,ערד,65210172,אזור תעשיה,אזור תעשייה
2560,ערד,65210169,אזור תעשיה זעירה,אזור תעשייה
2560,ערד,65209843,יהושפט,שכונות מגורים ותיקים
2560,ערד,65209875,יעלים,שכונות מגורים ותיקים
2560,ערד,65209916,לבאות,שכונות מגורים ותיקים
2560,ערד,65210088,גבים,שכונות מגורים ותיקים
2560,ערד,65210089,נשר,שכונות מגורים ותיקים
2560,ערד,65210090,חלמיש,שכונות מגורים ותיקים
2560,ערד,65210091,טללים,שכונות מגורים ותיקים
2560,ערד,65210092,אבישור,שכונות מגורים ותיקים
2560,ערד,65210098,מבוא שקד,שכונות חדשות ופיתוחים
2560,ערד,65210161,שקד,שכונות חדשות ופיתוחים
2560,ערד,65210162,רותם,שכונות חדשות ופיתוחים
2560,ערד,65210163,הרדוף,שכונות חדשות ופיתוחים
2560,ערד,65210164,עינות,שכונות חדשות ופיתוחים
2560,ערד,65210165,חצבים,שכונות חדשות ופיתוחים
2560,ערד,65210166,ראשונים,שכונות חדשות ופיתוחים
2560,ערד,65210167,נעורים,שכונות חדשות ופיתוחים
2560,ערד,65210168,רננים,שכונות חדשות ופיתוחים
