cityId,cityName,neighborhoodId,neighborhoodName,area
6100,בני ברק,65209642,נוה אחיעזר,מרכז ומזרח בני ברק
6100,בני ברק,65209664,שיכון ההסתדרות,מרכז ומזרח בני ברק
6100,בני ברק,65209665,קרית נדבורנא,מרכז ומזרח בני ברק
6100,בני ברק,65209706,קרית הרצוג,מרכז ומזרח בני ברק
6100,בני ברק,65209708,פרדס כץ,מרכז ומזרח בני ברק
6100,בני ברק,65209709,תל גיבורים,מרכז ומזרח בני ברק
6100,בני ברק,65209737,קרית הישיבה,מערב ודרום מערב בני ברק
6100,בני ברק,65209740,קרית ויז'ניץ,מערב ודרום מערב בני ברק
6100,בני ברק,65209757,אהרונוביץ- סוקולוב,מערב ודרום מערב בני ברק
6100,בני ברק,65209758,גבעת רוקח,מערב ודרום מערב בני ברק
6100,בני ברק,65209763,שיכון ה,מערב ודרום מערב בני ברק
6100,בני ברק,65209764,גבעת סוקולוב,מערב ודרום מערב בני ברק
6100,בני ברק,65209765,הר שלום,מערב ודרום מערב בני ברק
6100,בני ברק,65209767,הפועל המזרחי א,מערב ודרום מערב בני ברק
6100,בני ברק,65209769,רמת אלחנן,מערב ודרום מערב בני ברק
6100,בני ברק,65209782,רמת אהרון,מערב ודרום מערב בני ברק
6100,בני ברק,65209783,הפועל המזרחי ד,מערב ודרום מערב בני ברק
6100,בני ברק,65210214,אזור תעשיה צפון,אזורי תעשיה
6100,בני ברק,65210565,אזור תעשיה,אזורי תעשיה
6100,בני ברק,65210566,נחלת שמעון,אזורי תעשיה
