cityId,cityName,neighborhoodId,neighborhoodName
7200,נס ציונה,65210968,כפר אהרון הישנה
7200,נס ציונה,65210969,וואלי
7200,נס ציונה,65210970,טירת שלום
7200,נס ציונה,65210971,כפר אהרון
7200,נס ציונה,65210972,שמורת מליבו
7200,נס ציונה,65210973,מרכז מערבי
7200,נס ציונה,65210974,עמידר
7200,נס ציונה,65210975,פסגת סלע
7200,נס ציונה,65210999,רמת בן צבי
7200,נס ציונה,65211000,הדרי סמל
7200,נס ציונה,65211001,נווה ניר
7200,נס ציונה,65211002,ארגמן
7200,נס ציונה,65211004,גבעת מיכאל
7200,נס ציונה,65211005,רמת סמל
7200,נס ציונה,65211006,גני איריס
7200,נס ציונה,65211007,גבעת התור
7200,נס ציונה,65211008,סביוני נצר סירני
7200,נס ציונה,65211009,לב המושבה
7200,נס ציונה,65211010,וילה דורי
7200,נס ציונה,65211034,גבעת נוף
7200,נס ציונה,65211035,יד אליעזר
7200,נס ציונה,65211036,גבעת הצבר
7200,נס ציונה,65211037,גני הדר
7200,נס ציונה,65211038,סביוני הפארק
7200,נס ציונה,65211039,מרכז מזרחי
7200,נס ציונה,65211040,אזור תעשיה א
7200,נס ציונה,65211041, 
